battery_capacity_kwh,battery_manufacturer,battery_quantity,battery_voltage_v,category,currency,distributor,id,image_url,inverter_image,inverter_manufacturer,inverter_power_kw,inverter_quantity,name,panel_image,panel_manufacturer,panel_power_w,panel_quantity,power_kwp,power_watts,price_brl,price_per_wp,source_csv,status,tags,total_batteries,total_inverters,total_panels,total_structures,type
,,1,12,kits,BRL,Neosolar,NEO-25046,https://portal.zydon.com.br/api/files/7b6f0b2b-afd9-4fa1-8956-5e84a158ca26/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid - 160Wp 105Ah/12V (25046),,,160,1,0.16,160,1423.43,,,draft,Solar Kit|Neosolar,1,1,1,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-22691,https://portal.zydon.com.br/api/files/48e603cd-6d4c-4263-ba93-96468c7f7cd1/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 200Ah 48V Lítio (22691),,,460,3,1.38,1380,0,,,draft,Solar Kit|Neosolar,2,1,3,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-22690,https://portal.zydon.com.br/api/files/6718996f-f280-43a1-ae3e-0ec159034560/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 100Ah 48V Lítio (22690),,,460,3,1.38,1380,0,,,draft,Solar Kit|Neosolar,1,1,3,0,Solar Kit Off-Grid
,,8,12,kits,BRL,Neosolar,NEO-22675,https://portal.zydon.com.br/api/files/182a3505-3a4c-434d-980b-7ed807a4bd08/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 440Ah 48V Chumbo (22675),,,460,3,1.38,1380,0,,,draft,Solar Kit|Neosolar,8,1,3,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-22671,https://portal.zydon.com.br/api/files/82cbca3a-47e0-4ae9-bef2-22a6be496eba/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 330Wp 440Ah 12V Chumbo (22671),,,330,1,0.33,330,0,,,draft,Solar Kit|Neosolar,2,1,1,0,Solar Kit Off-Grid
,,3,48,kits,BRL,Neosolar,NEO-22689,https://portal.zydon.com.br/api/files/875a3f72-1bd9-4815-9985-d5d94c7dc6cf/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 2.32kWp 300Ah 48V Lítio (22689),,,580,4,2.32,2320,0,,,draft,Solar Kit|Neosolar,3,1,4,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-22685,https://portal.zydon.com.br/api/files/e2a7b22d-6238-4dbf-8011-30b7be2c2acc/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 200Ah 48V Lítio (22685),,,460,3,1.38,1380,0,,,draft,Solar Kit|Neosolar,2,1,3,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-22684,https://portal.zydon.com.br/api/files/09d1cb39-777d-41bd-8da7-ee32da2ac135/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 100Ah 48V Lítio (22684),,,460,3,1.38,1380,0,,,draft,Solar Kit|Neosolar,1,1,3,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-22692,https://portal.zydon.com.br/api/files/09d4f04c-9bb3-4e47-b74b-3cf777023dd8/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 100Ah 48V Lítio (22692),,,580,2,1.16,1160,0,,,draft,Solar Kit|Neosolar,1,1,2,0,Solar Kit Off-Grid
,,8,12,kits,BRL,Neosolar,NEO-22677,https://portal.zydon.com.br/api/files/b807aae3-6eb3-4b0c-b612-af0852f62036/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 440Ah 48V Chumbo (22677),,,580,2,1.16,1160,0,,,draft,Solar Kit|Neosolar,8,1,2,0,Solar Kit Off-Grid
,,4,12,kits,BRL,Neosolar,NEO-22676,https://portal.zydon.com.br/api/files/aeb8aaa6-16ac-4fba-acc5-e5e1aa7f75c5/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 220Ah 48V Chumbo (22676),,,580,2,1.16,1160,0,,,draft,Solar Kit|Neosolar,4,1,2,0,Solar Kit Off-Grid
,,3,12,kits,BRL,Neosolar,NEO-22679,https://portal.zydon.com.br/api/files/b6de41dc-e5c1-4e70-97c9-afb50a4c7323/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 580Wp 660Ah 12V Chumbo (22679),,,580,1,0.58,580,0,,,draft,Solar Kit|Neosolar,3,1,1,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-22663,https://portal.zydon.com.br/api/files/df89923a-1316-47a8-a6cb-92c521a3d308/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 580Wp 440Ah 12V Chumbo (22663),,,580,1,0.58,580,0,,,draft,Solar Kit|Neosolar,2,1,1,0,Solar Kit Off-Grid
,,4,12,kits,BRL,Neosolar,NEO-26689,https://portal.zydon.com.br/api/files/3f4cbe65-2c61-4d88-8f79-b78c4ac6d090/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar c/ Inv-car - 2,48kWp 220Ah 48/220V",,,620,4,48.0,2480,0,,,draft,Solar Kit|Neosolar,4,0,4,0,Solar Kit Off-Grid
,,16,12,kits,BRL,Neosolar,NEO-26693,https://portal.zydon.com.br/api/files/ea1c29dc-1565-4960-92af-81b7d5dbbfc3/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar c/ Inv-car - 3,72kWp 220Ah 48/220V",,,620,6,72.0,3720,0,,,draft,Solar Kit|Neosolar,16,0,6,0,Solar Kit Off-Grid
,,12,12,kits,BRL,Neosolar,NEO-26692,https://portal.zydon.com.br/api/files/0e1ee7f0-8caa-4460-b2b5-182a11941df3/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar c/ Inv-car - 3,10kWp 220Ah 48/220V",,,620,5,10.0,3100,0,,,draft,Solar Kit|Neosolar,12,0,5,0,Solar Kit Off-Grid
,,8,12,kits,BRL,Neosolar,NEO-26690,https://portal.zydon.com.br/api/files/f42f9aad-f7d5-4253-9264-6911fef9b468/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar c/ Inv-car - 3,72kWp 220Ah 48/220V",,,620,6,72.0,3720,0,,,draft,Solar Kit|Neosolar,8,0,6,0,Solar Kit Off-Grid
,,8,12,kits,BRL,Neosolar,NEO-26691,https://portal.zydon.com.br/api/files/8b18b97d-5b13-447b-a8ec-53fda627ca46/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar c/ Inv-car - 1,86kWp 220Ah 48/220V",,,620,3,86.0,1860,0,,,draft,Solar Kit|Neosolar,8,0,3,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-26845,https://portal.zydon.com.br/api/files/38d11579-116e-4c4f-85b6-91124c4b312c/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 3,7kWp Lítio 48V (26845)",,,620,6,7.0,3720,14800.61,,,draft,Solar Kit|Neosolar,1,1,6,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26857,https://portal.zydon.com.br/api/files/eb236d93-6a75-48e7-8e98-79ea6a0ac676/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 3,72kWp 4,8kWh Lítio 48V (26857)",,,620,6,72.0,3720,21559.38,,,draft,Solar Kit|Neosolar,1,1,6,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26795,https://portal.zydon.com.br/api/files/f097c548-8334-48cc-9942-3cfe4e8a390b/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 3,72kWp 4,8kWh Lítio 48V (26795)",,,620,6,72.0,3720,20843.75,,,draft,Solar Kit|Neosolar,1,1,6,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26783,https://portal.zydon.com.br/api/files/a60da2f3-750b-4b6a-be3d-e9b5b60448c1/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 3,7kWp Lítio 48V (26783)",,,620,6,7.0,3720,14084.97,,,draft,Solar Kit|Neosolar,1,1,6,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26669,https://portalb2b.neosolar.com.br/b2b-noimage-white.svg,,,,1,"Kit Energia Solar On Grid Híbrido - 8.06kWp 4,8kWh Lítio 48V (26669)",,,620,13,8.06,8060,31900.73,,,draft,Solar Kit|Neosolar,1,1,13,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26657,https://portal.zydon.com.br/api/files/be926346-fbd9-404b-a370-a6250910b051/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 3,72kWp 4,8kWh Lítio 48V (26657)",,,620,6,72.0,3720,22513.72,,,draft,Solar Kit|Neosolar,1,1,6,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26766,https://portal.zydon.com.br/api/files/74de87bd-1ed5-4375-a87e-51819a9f515e/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26766)",,,565,10,5.65,5650,27456.69,,,draft,Solar Kit|Neosolar,2,1,10,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26754,https://portal.zydon.com.br/api/files/c7877d55-11cb-4e3e-ad18-347fc4ca62b9/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26754)",,,565,10,5.65,5650,20697.91,,,draft,Solar Kit|Neosolar,2,1,10,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26767,https://portal.zydon.com.br/api/files/938db400-1a27-4d9e-bdfa-cdc6d2870010/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26767)",,,565,10,5.65,5650,31861.03,,,draft,Solar Kit|Neosolar,3,1,10,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26768,https://portal.zydon.com.br/api/files/d023fbde-e776-4b1e-9390-99c27b9aa1aa/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26768)",,,565,10,5.65,5650,0,,,draft,Solar Kit|Neosolar,4,1,10,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26755,https://portal.zydon.com.br/api/files/480e9393-ba7f-4dbc-b6ba-d88557b5102b/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26755)",,,565,10,5.65,5650,25102.25,,,draft,Solar Kit|Neosolar,3,1,10,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26817,https://portal.zydon.com.br/api/files/e6c8f095-21b2-4317-91f9-d02450aa6932/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26817)",,,565,10,5.65,5650,0,,,draft,Solar Kit|Neosolar,3,1,10,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26765,https://portal.zydon.com.br/api/files/c56bfb63-420d-4a8e-9041-4ecd71277d99/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26765)",,,565,10,5.65,5650,23052.36,,,draft,Solar Kit|Neosolar,1,1,10,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26753,https://portal.zydon.com.br/api/files/59a584f6-6932-4cb4-8d78-68d436b08ea8/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26753)",,,565,10,5.65,5650,16293.58,,,draft,Solar Kit|Neosolar,1,1,10,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26815,https://portal.zydon.com.br/api/files/9044ca4a-c522-46b8-99a0-39a840f594a2/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26815)",,,565,10,5.65,5650,0,,,draft,Solar Kit|Neosolar,1,1,10,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26816,https://portal.zydon.com.br/api/files/bc6e1fb0-7ba5-47c1-9784-f3358c15314a/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26816)",,,565,10,5.65,5650,0,,,draft,Solar Kit|Neosolar,2,1,10,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26628,https://portal.zydon.com.br/api/files/736268c5-5840-4d66-a1e0-ea8287dddf69/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26628)",,,565,10,5.65,5650,0,,,draft,Solar Kit|Neosolar,2,1,10,0,Solar Kit Hybrid
,,1,6,kits,BRL,Neosolar,NEO-25050,https://portal.zydon.com.br/api/files/df0bde7a-efb8-47cf-affa-550f15fd815a/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid - 870Wp 100Ah/24V Lítio (25050),,,435,2,0.87,870,6147.89,,,draft,Solar Kit|Neosolar,1,1,2,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-25055,https://portal.zydon.com.br/api/files/8e502799-cb06-4913-9414-922cc566b17b/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar Off Grid - 1,31kWp 105Ah 48V Lítio (25055)",,,435,3,31.0,1305,6990.92,,,draft,Solar Kit|Neosolar,1,1,3,0,Solar Kit Off-Grid
,,4,48,kits,BRL,Neosolar,NEO-26630,https://portal.zydon.com.br/api/files/2711f98d-87d3-42af-b396-346347b585ac/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26630)",,,565,10,5.65,5650,0,,,draft,Solar Kit|Neosolar,4,1,10,0,Solar Kit Hybrid
,,5,48,kits,BRL,Neosolar,NEO-26674,https://portalb2b.neosolar.com.br/b2b-noimage-white.svg,,,,1,"Kit Energia Solar On Grid Híbrido - 14.88kWp 4,8kWh Lítio 48V (26674)",,,620,24,14.88,14880,0,,,draft,Solar Kit|Neosolar,5,1,24,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26673,https://portalb2b.neosolar.com.br/b2b-noimage-white.svg,,,,1,"Kit Energia Solar On Grid Híbrido - 14.88kWp 4,8kWh Lítio 48V (26673)",,,620,24,14.88,14880,0,,,draft,Solar Kit|Neosolar,4,1,24,0,Solar Kit Hybrid
,,6,48,kits,BRL,Neosolar,NEO-26675,https://portalb2b.neosolar.com.br/b2b-noimage-white.svg,,,,1,"Kit Energia Solar On Grid Híbrido - 14.88kWp 4,8kWh Lítio 48V (26675)",,,620,24,14.88,14880,0,,,draft,Solar Kit|Neosolar,6,1,24,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26860,https://portal.zydon.com.br/api/files/f6e900a4-cc28-497b-a281-5dbc55d47e95/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26860)",,,620,10,2.0,6200,0,,,draft,Solar Kit|Neosolar,3,1,10,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26861,https://portal.zydon.com.br/api/files/041532fb-2ccb-41dd-b966-8f0c2df0aa37/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26861)",,,620,10,2.0,6200,0,,,draft,Solar Kit|Neosolar,4,1,10,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26799,https://portal.zydon.com.br/api/files/a0167203-6ece-4ea1-bca5-6d8db5d36a35/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26799)",,,620,10,2.0,6200,0,,,draft,Solar Kit|Neosolar,4,1,10,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26858,https://portal.zydon.com.br/api/files/b7b2776d-9e3f-4e58-bf72-bf760b521ee0/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26658)",,,620,10,2.0,6200,0,,,draft,Solar Kit|Neosolar,1,1,10,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26859,https://portal.zydon.com.br/api/files/5eb72a41-fb1e-45c2-9439-39393a4a32c7/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26859)",,,620,10,2.0,6200,0,,,draft,Solar Kit|Neosolar,2,1,10,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26849,https://portal.zydon.com.br/api/files/28d676bc-4df5-4874-bd46-7307e324d0b2/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26849)",,,620,10,2.0,6200,0,,,draft,Solar Kit|Neosolar,4,1,10,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26848,https://portal.zydon.com.br/api/files/178b3efe-5268-4eac-90e7-35c7e219b8e6/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26848)",,,620,10,2.0,6200,0,,,draft,Solar Kit|Neosolar,3,1,10,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26846,https://portal.zydon.com.br/api/files/e332e2f4-af13-4da5-8dea-1cf89445e829/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26846)",,,620,10,2.0,6200,0,,,draft,Solar Kit|Neosolar,1,1,10,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26847,https://portal.zydon.com.br/api/files/cf7945ae-e1ef-40df-af58-abfd35c3d05d/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26847)",,,620,10,2.0,6200,0,,,draft,Solar Kit|Neosolar,2,1,10,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26785,https://portal.zydon.com.br/api/files/4bba46ca-7ff6-4c73-bb84-edc442396db2/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26785)",,,620,10,2.0,6200,21254.52,,,draft,Solar Kit|Neosolar,2,1,10,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26786,https://portal.zydon.com.br/api/files/a8b634c1-10ed-4c96-8ec3-d149274b790c/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26786)",,,620,10,2.0,6200,25658.86,,,draft,Solar Kit|Neosolar,3,1,10,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26796,https://portal.zydon.com.br/api/files/00cf42b6-339f-43ba-94af-aed253da21e8/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26796)",,,620,10,2.0,6200,23608.96,,,draft,Solar Kit|Neosolar,1,1,10,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26784,https://portal.zydon.com.br/api/files/5c9b9db2-51ee-4700-a4e7-907475c78aca/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26784)",,,620,10,2.0,6200,16850.19,,,draft,Solar Kit|Neosolar,1,1,10,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26798,https://portal.zydon.com.br/api/files/07f5ef04-0804-4afd-934a-87d438d0d4cc/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26798)",,,620,10,2.0,6200,32417.63,,,draft,Solar Kit|Neosolar,3,1,10,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26797,https://portal.zydon.com.br/api/files/5e4a50b9-e7ba-459d-9921-512d5509b9d4/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26797)",,,620,10,2.0,6200,28013.29,,,draft,Solar Kit|Neosolar,2,1,10,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26787,https://portal.zydon.com.br/api/files/4a526551-cc7f-431c-8104-7c2a1db2f4d7/content?ingress=portalb2b.neosolar.com.br,,,,1,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26787)",,,620,10,2.0,6200,0,,,draft,Solar Kit|Neosolar,4,1,10,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26670,https://portalb2b.neosolar.com.br/b2b-noimage-white.svg,,,,1,"Kit Energia Solar On Grid Híbrido - 14.88kWp 4,8kWh Lítio 48V (26670)",,,620,24,14.88,14880,0,,,draft,Solar Kit|Neosolar,1,1,24,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26672,https://portalb2b.neosolar.com.br/b2b-noimage-white.svg,,,,1,"Kit Energia Solar On Grid Híbrido - 14.88kWp 4,8kWh Lítio 48V (26672)",,,620,24,14.88,14880,0,,,draft,Solar Kit|Neosolar,3,1,24,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26961,,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,4kWp 100Ah 24/220V Lítio (26961)",,,565,6,4.0,3390,0,,,draft,Solar Kit|Neosolar,2,0,6,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-26619,,,,,1,"Kit Energia Solar On Grid Híbrido - 5.08kWp 4,8kWh Lítio 48V (26619)",,,565,9,5.08,5085,22905.69,,,draft,Solar Kit|Neosolar,1,1,9,0,Solar Kit Hybrid
,,6,48,kits,BRL,Neosolar,NEO-26656,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26656)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,6,1,16,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26654,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26654)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,4,1,16,0,Solar Kit Hybrid
,,5,48,kits,BRL,Neosolar,NEO-26655,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26655)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,5,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26651,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26651)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,1,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26652,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26652)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,1,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26650,,,,,1,"Kit Energia Solar On Grid Híbrido - 5,58kWp 4,8kWh Lítio 48V (26650)",,,620,9,58.0,5580,23434.46,,,draft,Solar Kit|Neosolar,1,1,9,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26665,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26665)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,3,1,16,0,Solar Kit Hybrid
,,2,48,kits,BRL,Neosolar,NEO-26664,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26664)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,2,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26663,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26663)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,1,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26662,,,,,1,"Kit Energia Solar On Grid Híbrido - 5,58kWp 4,8kWh Lítio 48V (26662)",,,620,9,58.0,5580,25700.63,,,draft,Solar Kit|Neosolar,1,1,9,0,Solar Kit Hybrid
,,6,48,kits,BRL,Neosolar,NEO-26668,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26668)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,6,1,16,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26666,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26666)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,4,1,16,0,Solar Kit Hybrid
,,5,48,kits,BRL,Neosolar,NEO-26667,,,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26667)",,,620,16,92.0,9920,0,,,draft,Solar Kit|Neosolar,5,1,16,0,Solar Kit Hybrid
,,1,48,kits,BRL,Neosolar,NEO-26788,,,,,1,"Kit Energia Solar On Grid Híbrido - 5,58kWp Lítio 48V (26788)",,,620,9,58.0,5580,21716.02,,,draft,Solar Kit|Neosolar,1,1,9,0,Solar Kit Hybrid
,,6,48,kits,BRL,Neosolar,NEO-26794,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.92kWp 4,8kWh Lítio 48V (26794)",,,620,16,9.92,9920,0,,,draft,Solar Kit|Neosolar,6,1,16,0,Solar Kit Hybrid
,,3,48,kits,BRL,Neosolar,NEO-26791,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.92kWp 4,8kWh Lítio 48V (26791)",,,620,16,9.92,9920,34718.8,,,draft,Solar Kit|Neosolar,3,1,16,0,Solar Kit Hybrid
,,4,48,kits,BRL,Neosolar,NEO-26792,,,,,1,"Kit Energia Solar On Grid Híbrido - 9.92kWp 4,8kWh Lítio 48V (26792)",,,620,16,9.92,9920,0,,,draft,Solar Kit|Neosolar,4,1,16,0,Solar Kit Hybrid
