battery_capacity_kwh,battery_manufacturer,battery_quantity,battery_voltage_v,category,distributor,id,inverter_manufacturer,inverter_power_kw,inverter_quantity,name,panel_manufacturer,panel_power_w,panel_quantity,power_kwp,power_watts,price_brl,price_per_wp,total_batteries,total_inverters,total_panels,type
,,2,48,kits,Neosolar,NEO-24557,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.17kWp 100Ah 48V Lítio (24557),,585,2,1.17,1170,0,,2,1,2,Solar Kit Off-Grid
,,3,48,kits,Neosolar,NEO-23940,,,1,Kit Energia Solar Off Grid s/ Inversor - 2.220Wp 100Ah 48V Lítio (23940),,555,4,0.22,2220,0,,3,1,4,Solar Kit Off-Grid
,,1,48,kits,Neosolar,NEO-23937,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.170Wp 105Ah 48V Lítio (23937),,585,2,0.17,1170,0,,1,1,2,Solar Kit Off-Grid
,,1,12,kits,Neosolar,NEO-23924,,,1,Kit Energia Solar Off Grid s/ Inversor - 160Wp 165Ah / 150Ah 12V Estacionária (23924),,160,1,0.16,160,0,,1,1,1,Solar Kit Off-Grid
,,1,12,kits,Neosolar,NEO-23930,,,1,Kit Energia Solar Off Grid s/ Inversor - 160Wp 165/150Ah 12V Estacionária (23930),,160,1,0.16,160,0,,1,1,1,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-23933,,,1,Kit Energia Solar Off Grid s/ Inversor - 640Wp 240Ah / 220Ah 12V Estacionária (23933),,160,4,0.64,640,0,,2,1,4,Solar Kit Off-Grid
,,1,12,kits,Neosolar,NEO-23923,,,1,Kit Energia Solar Off Grid s/ Inversor - 100Wp 115/105Ah 12V Estacionária (23923),,100,1,0.1,100,0,,1,1,1,Solar Kit Off-Grid
,,1,12,kits,Neosolar,NEO-23921,,,1,Kit Energia Solar Off Grid s/ Inversor - 30Wp 115/105h 12V Estacionária (23921),,30,1,0.03,30,0,,1,1,1,Solar Kit Off-Grid
,,4,12,kits,Neosolar,NEO-22634,,,1,Kit Energia Solar Off Grid s/ Inversor - 990Wp 440Ah 24V Chumbo (22634),,330,3,0.99,990,0,,4,1,3,Solar Kit Off-Grid
,,1,12,kits,Neosolar,NEO-22630,,,1,Kit Energia Solar Off Grid s/ Inversor - 310Wp 220Ah 12V Chumbo (22630),,155,2,0.31,310,0,,1,1,2,Solar Kit Off-Grid
,,4,12,kits,Neosolar,NEO-22638,,,1,Kit Energia Solar Off Grid s/ Inversor - 660Wp 300Ah 24V Chumbo (22638),,330,2,0.66,660,0,,4,1,2,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-21436,,,,Kit Energia Solar Off Grid c/ Bateria 330Wp - até 1.113Wh/dia,,,,0.33,0,0,,0,0,0,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-21095,,,,Kit Energia Solar Off Grid c/ Bateria 465Wp - até 1465Wh/dia,,,,0.47,0,0,,0,0,0,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-21773,,,,Kit Energia Solar Off Grid c/ Bateria 465Wp - até 1465Wh/dia,,,,0.47,0,0,,0,0,0,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-21487,,,,Kit Energia Solar Off Grid c/ Bateria 310Wp - até 977Wh/dia,,,,0.31,0,0,,0,0,0,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-21488,,,,Kit Energia Solar Off Grid c/ Bateria 155Wp - até 488Wh/dia,,,,0.15,0,0,,0,0,0,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-21779,,,,Kit Energia Solar Off Grid c/ Bateria 155Wp - até 488Wh/dia,,,,0.15,0,0,,0,0,0,Solar Kit Off-Grid
,,1,6,kits,Neosolar,NEO-24624,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,74kWp 100Ah 24/220V Lítio (24624)",,435,4,74.0,1740,0,,1,0,4,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-24620,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,74kWp 220Ah 24/220V (24620)",,435,4,74.0,1740,0,,2,0,4,Solar Kit Off-Grid
,,4,48,kits,Neosolar,NEO-24443,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,17kWp 220Ah 48/220V (24443)",,435,5,17.0,2175,0,,4,0,5,Solar Kit Off-Grid
,,8,12,kits,Neosolar,NEO-24435,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,51kWp 440Ah 48/220V (24435)",,585,6,51.0,3510,0,,8,0,6,Solar Kit Off-Grid
,,14,12,kits,Neosolar,NEO-24767,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 4,27kWp 220Ah 24/220V (24767)",,610,7,27.0,4270,0,,14,0,7,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-24763,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,83kWp 220Ah 24/220V (24763)",,610,3,83.0,1830,0,,2,0,3,Solar Kit Off-Grid
,,8,12,kits,Neosolar,NEO-24765,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,44kWp 220Ah 24/220V (24765)",,610,4,44.0,2440,0,,8,0,4,Solar Kit Off-Grid
,,1,6,kits,Neosolar,NEO-24773,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 1,83kWp 100Ah 24/220V Lítio (24773)",,610,3,83.0,1830,0,,1,0,3,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-24764,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,83kWp 220Ah 24/220V (24764)",,610,3,83.0,1830,0,,2,0,3,Solar Kit Off-Grid
,,4,48,kits,Neosolar,NEO-24444,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,17kWp 220Ah 48/220V (24444)",,435,5,17.0,2175,0,,4,0,5,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24044,,,,"Kit Energia Solar Híbrido Off-Grid UP6021 1,16kWp c/ Bateria de Chumbo (24044)",,0,16,16.0,1170,0,,0,0,18,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24031,,,,"Kit Energia Solar Híbrido Off-Grid UP5042 4,06kWp c/ Bateria de Chumbo (24031)",,0,6,6.0,4095,0,,0,0,13,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24052,,,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 4,06kWp c/ Bateria de Lítio (24052)",,0,6,6.0,4095,0,,0,0,13,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24046,,,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 2,32 kWp c/ Bateria de Chumbo (24046)",,0,32,32.0,2340,0,,0,0,36,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24055,,,,"Kit Nobreak Solar Híbrido Off-Grid UP8041 2,32 kWp c/ Bateria de Lítio (24055)",,0,32,32.0,2340,0,,0,0,36,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24050,,,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 4,09 kWp c/ Bateria de Chumbo (24050)",,0,5,9.0,4095,0,,0,0,12,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24054,,,,"Kit Nobreak Solar Híbrido Off-Grid UP5042 2,32 kWp c/ Bateria de Chumbo (24054)",,0,32,32.0,2340,0,,0,0,36,Solar Kit Off-Grid
,,2,48,kits,Neosolar,NEO-22694,,,1,Kit Energia Solar Off Grid s/ Inversor - 2.32kWp 200Ah 48V Lítio (22694),,580,4,2.32,2320,0,,2,1,4,Solar Kit Off-Grid
,,1,12,kits,Neosolar,NEO-24119,,,1,Kit Energia Solar Off Grid s/ Inversor - 280Wp 220Ah 12V Chumbo (24119),,280,1,0.28,280,0,,1,1,1,Solar Kit Off-Grid
,,1,48,kits,Neosolar,NEO-24556,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.17kWp 100Ah 48V Lítio (24556),,585,2,1.17,1170,0,,1,1,2,Solar Kit Off-Grid
,,2,48,kits,Neosolar,NEO-23939,,,1,Kit Energia Solar Off Grid s/ Inversor - 2.220Wp 100Ah 48V Lítio (23939),,555,4,0.22,2220,0,,2,1,4,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-23926,,,1,Kit Energia Solar Off Grid s/ Inversor - 480Wp 240Ah / 220Ah 12V Estacionária (23926),,160,3,0.48,480,0,,2,1,3,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-23932,,,1,Kit Energia Solar Off Grid s/ Inversor - 480Wp 240Ah / 220Ah 12V Estacionária (23932),,160,3,0.48,480,0,,2,1,3,Solar Kit Off-Grid
,,1,12,kits,Neosolar,NEO-24165,,,1,Kit Energia Solar Off Grid s/ Inversor - 320Wp 240Ah / 220Ah 12V Estacionária (23931),,160,2,0.32,320,0,,1,1,2,Solar Kit Off-Grid
,,4,12,kits,Neosolar,NEO-23936,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.120Wp 240Ah / 220Ah 12V Estacionária (23936),,160,7,0.12,1120,0,,4,1,7,Solar Kit Off-Grid
,,2,48,kits,Neosolar,NEO-23938,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.170Wp 105Ah 48V Lítio (23938),,585,2,0.17,1170,0,,2,1,2,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-22657,,,1,Kit Energia Solar Off Grid s/ Inversor - 330Wp 440Ah 12V Chumbo (22657),,330,1,0.33,330,0,,2,1,1,Solar Kit Off-Grid
,,1,12,kits,Neosolar,NEO-22656,,,1,Kit Energia Solar Off Grid s/ Inversor - 330Wp 220Ah 12V Chumbo (22656),,330,1,0.33,330,0,,1,1,1,Solar Kit Off-Grid
,,4,12,kits,Neosolar,NEO-22654,,,1,Kit Energia Solar Off Grid s/ Inversor - 560Wp 440Ah 24V Chumbo (22654),,280,2,0.56,560,0,,4,1,2,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-22653,,,1,Kit Energia Solar Off Grid s/ Inversor - 560Wp 220Ah 24V Chumbo (22653),,280,2,0.56,560,0,,2,1,2,Solar Kit Off-Grid
,,1,12,kits,Neosolar,NEO-22649,,,1,Kit Energia Solar Off Grid s/ Inversor - 280Wp 220Ah 12V Chumbo (22649),,280,1,0.28,280,0,,1,1,1,Solar Kit Off-Grid
,,4,12,kits,Neosolar,NEO-22631,,,1,Kit Energia Solar Off Grid s/ Inversor - 660Wp 300Ah 24V Chumbo (22631),,330,2,0.66,660,0,,4,1,2,Solar Kit Off-Grid
,,6,12,kits,Neosolar,NEO-22668,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.12kWp 660Ah 24V Chumbo (22668),,280,4,1.12,1120,0,,6,1,4,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-22629,,,1,Kit Energia Solar Off Grid s/ Inversor - 330Wp 150Ah 24V Chumbo (22629),,330,1,0.33,330,0,,2,1,1,Solar Kit Off-Grid
,,6,48,kits,Neosolar,NEO-24551,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 5,85kWp 600Ah 48/220V Lítio (24551)",,585,10,85.0,5850,0,,6,0,10,Solar Kit Off-Grid
,,4,48,kits,Neosolar,NEO-24553,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,48kWp 400Ah 48/220V Lítio",,435,8,48.0,3480,0,,4,0,8,Solar Kit Off-Grid
,,8,48,kits,Neosolar,NEO-24615,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,05kWp 440Ah 48/220V (24615)",,435,7,5.0,3045,0,,8,0,7,Solar Kit Off-Grid
,,2,48,kits,Neosolar,NEO-24549,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,51kWp 200Ah 48/220V Lítio",,585,6,51.0,3510,0,,2,0,6,Solar Kit Off-Grid
,,12,12,kits,Neosolar,NEO-24758,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,05kWp 220Ah 48/220V (24758)",,610,5,5.0,3050,0,,12,0,5,Solar Kit Off-Grid
,,4,12,kits,Neosolar,NEO-24756,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,44kWp 220Ah 48/220V (24756)",,610,4,44.0,2440,0,,4,0,4,Solar Kit Off-Grid
,,4,12,kits,Neosolar,NEO-24757,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,44kWp 220Ah 48/220V (24757)",,610,4,44.0,2440,0,,4,0,4,Solar Kit Off-Grid
,,1,48,kits,Neosolar,NEO-24760,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,44kWp 100Ah 48/220V Lítio (24760)",,610,4,44.0,2440,0,,1,0,4,Solar Kit Off-Grid
,,12,48,kits,Neosolar,NEO-24448,,,,"Kit de Energia Solar Off Grid c/ Inversor Carregador - 2,61kWp 660Ah 48/220V (24448)",,435,6,61.0,2610,0,,12,0,6,Solar Kit Off-Grid
,,8,48,kits,Neosolar,NEO-24445,,,,"Kit de Energia Solar Nobreak c/ Inversor Carregador - 3,48kWp 440Ah 48/220V (24445)",,435,8,48.0,3480,0,,8,0,8,Solar Kit Off-Grid
,,8,12,kits,Neosolar,NEO-24436,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,51kWp 440Ah 48/220V (24436)",,585,6,51.0,3510,0,,8,0,6,Solar Kit Off-Grid
,,12,12,kits,Neosolar,NEO-24437,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,93kWp 660Ah 48/220V (24437)",,585,5,93.0,2925,0,,12,0,5,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24057,,,,"Kit Nobreak Solar Híbrido Off-Grid UP6021 1,16kWp c/ Bateria de Chumbo (24057)",,0,17,16.0,1170,0,,0,0,19,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24043,,,,"Kit Energia Solar Híbrido Off-Grid UP8042 2,90kWp c/ Bateria de Chumbo (24043)",,0,90,90.0,2925,0,,0,0,95,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24041,,,,"Kit Energia Solar Híbrido Off-Grid UP8041 2,32kWp 15kWh c/ Bateria de Lítio (24041)",,0,32,32.0,2340,0,,0,0,36,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24058,,,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 4,09kWp c/ Bateria de Lítio (24058)",,0,6,9.0,4095,0,,0,0,13,Solar Kit Off-Grid
,,4,12,kits,Neosolar,NEO-22680,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 440Ah 24V Chumbo (22680),,580,2,1.16,1160,0,,4,1,2,Solar Kit Off-Grid
,,6,12,kits,Neosolar,NEO-22681,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 660Ah 24V Chumbo (22681),,580,2,1.16,1160,0,,6,1,2,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-22672,,,1,Kit Energia Solar Off Grid s/ Inversor - 660Wp 220Ah 24V Chumbo (22672),,330,2,0.66,660,0,,2,1,2,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-22660,,,1,Kit Energia Solar Off Grid s/ Inversor - 330Wp 200Ah 12V Lítio (22660),,330,1,0.33,330,0,,2,1,1,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-20208,,,2,Kit Energia Solar Off Grid c/ Bateria 660Wp - até 2495Wh/dia,,,,0.66,0,0,,0,2,0,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-21093,,,,Kit Energia Solar Off Grid c/ Bateria 990Wp - até 3119Wh/dia,,,,0.99,0,0,,0,0,0,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-21822,,,,Kit Energia Solar Off Grid c/ Bateria 155Wp - até 488Wh/dia,,,,0.15,0,0,,0,0,0,Solar Kit Off-Grid
,,1,6,kits,Neosolar,NEO-25175,,,1,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 2000W/220V Ztroon,,610,1,0.61,610,0,,1,1,1,Solar Kit Off-Grid
,,1,6,kits,Neosolar,NEO-25174,,,1,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 2000W/127V Ztroon,,610,1,0.61,610,0,,1,1,1,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-23471,,,,"Kit Energia Solar Híbrido Off-Grid UP5042 4,09kWp c/ Bateria de Chumbo",,0,9,9.0,4095,0,,0,0,16,Solar Kit Off-Grid
,,4,48,kits,Neosolar,NEO-24810,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,48kWp 400Ah 48/220V Litio (24810)",,435,8,48.0,3480,0,,4,0,8,Solar Kit Off-Grid
,,5,48,kits,Neosolar,NEO-24554,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 5,22kWp 500Ah 48/220V Lítio",,435,12,22.0,5220,0,,5,0,12,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24049,,,,"Kit Nobreak Solar Híbrido Off-Grid UP5042 4,06kWp c/ Bateria de Lítio (24049)",,0,32,6.0,4095,0,,0,0,39,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24032,,,,"Kit Energia Solar Híbrido Off-Grid UP5042 4,06kWp 20kWh c/ Bateria de Lítio",,0,6,6.0,4095,0,,0,0,13,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24047,,,,"Kit Nobreak Solar Híbrido Off-Grid UP8041 3,48 kWp c/ Bateria de Lítio (24047)",,0,48,48.0,3510,0,,0,0,54,Solar Kit Off-Grid
,,1,6,kits,Neosolar,NEO-25177,,,1,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 2000W/220V Epever,,610,1,0.61,610,7048.45,,1,1,1,Solar Kit Off-Grid
,,1,6,kits,Neosolar,NEO-25172,,,1,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 1000W/127V Ztroon,,610,1,0.61,610,0,,1,1,1,Solar Kit Off-Grid
,,1,6,kits,Neosolar,NEO-25173,,,1,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 1000W/220V Ztroon,,610,1,0.61,610,0,,1,1,1,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24039,,,,"Kit Energia Solar Híbrido Off-Grid UP5042 2,32kWp 10kWh c/ Bateria de Lítio (24039)",,0,32,32.0,2340,0,,0,0,36,Solar Kit Off-Grid
,,8,48,kits,Neosolar,NEO-24616,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,05kWp 440Ah 48/220V (24616)",,435,7,5.0,3045,0,,8,0,7,Solar Kit Off-Grid
,,4,48,kits,Neosolar,NEO-24614,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,74kWp 220Ah 48/220V (24614)",,435,4,74.0,1740,0,,4,0,4,Solar Kit Off-Grid
,,1,48,kits,Neosolar,NEO-24617,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,74kWp 100Ah 48/220V Lítio",,435,4,74.0,1740,0,,1,0,4,Solar Kit Off-Grid
,,4,48,kits,Neosolar,NEO-24613,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,74kWp 220Ah 48/220V (24613)",,435,4,74.0,1740,0,,4,0,4,Solar Kit Off-Grid
,,8,12,kits,Neosolar,NEO-24622,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,61kWp 880Ah 24/220V",,435,6,61.0,2610,0,,8,0,6,Solar Kit Off-Grid
,,12,12,kits,Neosolar,NEO-24438,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,93kWp 660Ah 48/220V (24438)",,585,5,93.0,2925,0,,12,0,5,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-24045,,,,"Kit Nobreak Solar Híbrido Off-Grid UP5042 2,34kWp c/ Bateria de Lítio (24045)",,0,32,34.0,2340,0,,0,0,36,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-23489,,,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 4,09 kWp c/ Bateria de Chumbo",,0,9,9.0,4095,0,,0,0,16,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-23472,,,,"Kit Energia Solar Híbrido Off-Grid UP5042 4,09kWp 20kWh c/ Bateria de Lítio",,0,9,9.0,4095,0,,0,0,16,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-21749,,,,"Kit Nobreak Solar Híbrido Off-Grid UP6021 1,84kWp c/ Bateria de Chumbo",,0,84,84.0,1840,0,,0,0,88,Solar Kit Off-Grid
,,2,48,kits,Neosolar,NEO-25200,,,1,"Kit Energia Solar Off Grid - 2,44kWp 105Ah/48V Lítio 2000W/127V Epever",,610,4,44.0,2440,0,,2,1,4,Solar Kit Off-Grid
,,2,48,kits,Neosolar,NEO-25201,,,1,"Kit Energia Solar Off Grid - 2,44kWp 105Ah/48V Lítio 2000W/220V Epever",,610,4,44.0,2440,0,,2,1,4,Solar Kit Off-Grid
,,1,48,kits,Neosolar,NEO-25197,,,1,"Kit Energia Solar Off Grid - 1,22kWp 105Ah/48V Lítio 2000W/220V Epever",,610,2,22.0,1220,0,,1,1,2,Solar Kit Off-Grid
,,1,48,kits,Neosolar,NEO-25196,,,1,"Kit Energia Solar Off Grid - 1,22kWp 105Ah/48V Lítio 2000W/127V Epever",,610,2,22.0,1220,0,,1,1,2,Solar Kit Off-Grid
,,1,12,kits,Neosolar,NEO-25046,,,1,Kit Energia Solar Off Grid - 160Wp 105Ah/12V (25046),,160,1,0.16,160,1423.43,,1,1,1,Solar Kit Off-Grid
,,2,48,kits,Neosolar,NEO-22691,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 200Ah 48V Lítio (22691),,460,3,1.38,1380,0,,2,1,3,Solar Kit Off-Grid
,,1,48,kits,Neosolar,NEO-22690,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 100Ah 48V Lítio (22690),,460,3,1.38,1380,0,,1,1,3,Solar Kit Off-Grid
,,8,12,kits,Neosolar,NEO-22675,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 440Ah 48V Chumbo (22675),,460,3,1.38,1380,0,,8,1,3,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-22671,,,1,Kit Energia Solar Off Grid s/ Inversor - 330Wp 440Ah 12V Chumbo (22671),,330,1,0.33,330,0,,2,1,1,Solar Kit Off-Grid
,,3,48,kits,Neosolar,NEO-22689,,,1,Kit Energia Solar Off Grid s/ Inversor - 2.32kWp 300Ah 48V Lítio (22689),,580,4,2.32,2320,0,,3,1,4,Solar Kit Off-Grid
,,2,48,kits,Neosolar,NEO-22685,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 200Ah 48V Lítio (22685),,460,3,1.38,1380,0,,2,1,3,Solar Kit Off-Grid
,,1,48,kits,Neosolar,NEO-22684,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 100Ah 48V Lítio (22684),,460,3,1.38,1380,0,,1,1,3,Solar Kit Off-Grid
,,1,48,kits,Neosolar,NEO-22692,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 100Ah 48V Lítio (22692),,580,2,1.16,1160,0,,1,1,2,Solar Kit Off-Grid
,,8,12,kits,Neosolar,NEO-22677,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 440Ah 48V Chumbo (22677),,580,2,1.16,1160,0,,8,1,2,Solar Kit Off-Grid
,,4,12,kits,Neosolar,NEO-22676,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 220Ah 48V Chumbo (22676),,580,2,1.16,1160,0,,4,1,2,Solar Kit Off-Grid
,,3,12,kits,Neosolar,NEO-22679,,,1,Kit Energia Solar Off Grid s/ Inversor - 580Wp 660Ah 12V Chumbo (22679),,580,1,0.58,580,0,,3,1,1,Solar Kit Off-Grid
,,2,12,kits,Neosolar,NEO-22663,,,1,Kit Energia Solar Off Grid s/ Inversor - 580Wp 440Ah 12V Chumbo (22663),,580,1,0.58,580,0,,2,1,1,Solar Kit Off-Grid
,,4,12,kits,Neosolar,NEO-26689,,,,"Kit de Energia Solar c/ Inv-car - 2,48kWp 220Ah 48/220V",,620,4,48.0,2480,14734.01,,4,0,4,Solar Kit Off-Grid
,,16,12,kits,Neosolar,NEO-26693,,,,"Kit de Energia Solar c/ Inv-car - 3,72kWp 220Ah 48/220V",,620,6,72.0,3720,35458.96,,16,0,6,Solar Kit Off-Grid
,,12,12,kits,Neosolar,NEO-26692,,,,"Kit de Energia Solar c/ Inv-car - 3,10kWp 220Ah 48/220V",,620,5,10.0,3100,28343.79,,12,0,5,Solar Kit Off-Grid
,,8,12,kits,Neosolar,NEO-26690,,,,"Kit de Energia Solar c/ Inv-car - 3,72kWp 220Ah 48/220V",,620,6,72.0,3720,22469.76,,8,0,6,Solar Kit Off-Grid
,,8,12,kits,Neosolar,NEO-26691,,,,"Kit de Energia Solar c/ Inv-car - 1,86kWp 220Ah 48/220V",,620,3,86.0,1860,20608.04,,8,0,3,Solar Kit Off-Grid
,,,,kits,Neosolar,NEO-26927,,,1,Kit Gerador Energia Solar 1.24kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar,,0,1,1.24,1240,2353.87,,0,1,4,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-26948,,,1,Kit Gerador Energia Solar 0.62kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar s/ Estrutura,,0,1,0.62,620,1910.91,,0,1,3,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-26934,,,1,Kit Gerador Energia Solar 1.86kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar s/ Estrutura,,0,1,1.86,1860,2687.2,,0,1,5,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27152,,,1,Kit Gerador Energia Solar 1.4kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar s/ Estrutura,,0,1,1.4,1400,2698.14,,0,1,4,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27156,,,1,Kit Gerador Energia Solar 2.1kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar Estrutura p/ Madeira,,0,1,2.1,2100,3258.74,,0,1,5,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27149,,,1,Kit Gerador Energia Solar 1.4kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar Estrutura p/ Madeira,,0,1,1.4,1400,2897.54,,0,1,4,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-26941,,,1,Kit Gerador Energia Solar 2.48kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar s/ Estrutura,,0,1,2.48,2480,2873.94,,0,1,6,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-26945,,,1,Kit Gerador Energia Solar 0.62kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Parafuso Madeira,,0,1,0.62,620,2280.09,,0,1,3,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27157,,,1,Kit Gerador Energia Solar 2.1kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar Estrutura Metálica,,0,1,2.1,2100,3258.74,,0,1,5,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27150,,,1,Kit Gerador Energia Solar 1.4kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar Estrutura Metálica,,0,1,1.4,1400,2897.54,,0,1,4,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27171,,,1,Kit Gerador Energia Solar 700kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar Estrutura Metálica,,0,1,700.0,700,2342.52,,0,1,3,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-26931,,,1,Kit Gerador Energia Solar 1.86kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Parafuso Madeira,,0,1,1.86,1860,3060.7,,0,1,5,Solar Kit Grid-Tie
