sku,manufacturer,model,title,category,image_url,price_brl,power_w,capacity_w,capacity_kwh,voltage_v,weight_kg,warranty_years,in_stock,has_complete_data,source_file
"NEOSOLARINVERTERS26628","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26628.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26630","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26630.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26657","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26657.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26669","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26669.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26673","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26673.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26674","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26674.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26675","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26675.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26689","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26689.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26690","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26690.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26691","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26691.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26692","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26692.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26693","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26693.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26753","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26753.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26754","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26754.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26755","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26755.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26765","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26765.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26766","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26766.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26767","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26767.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26768","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26768.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26783","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26783.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26785","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26785.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26795","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26795.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26799","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26799.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26815","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26815.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26816","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26816.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26817","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26817.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26845","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26845.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26846","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26846.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26847","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26847.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26848","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26848.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26849","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26849.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26857","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26857.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26858","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26858.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26859","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26859.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26860","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26860.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26861","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26861.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26922","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26922.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26923","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26923.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26924","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26924.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26927","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26927.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26929","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26929.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26930","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26930.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26931","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26931.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26934","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26934.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26936","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26936.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26937","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26937.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26938","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26938.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26941","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26941.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26943","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26943.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26944","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26944.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26945","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26945.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS26948","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26948.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27091","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27091.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27093","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27093.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27128","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27128.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27130","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27130.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27131","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27131.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27134","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27134.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27136","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27136.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27137","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27137.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27141","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27141.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27146","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27146.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27149","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27149.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27150","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27150.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27152","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27152.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27153","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27153.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27156","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27156.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27157","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27157.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27160","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27160.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27161","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27161.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27162","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27162.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27163","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27163.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27166","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27166.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27167","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27167.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27171","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27171.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27401","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27401.jpg",,,,,,,,,false,""
"NEOSOLARINVERTERS27406","NEOSOLAR","","","inversores","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27406.jpg",,,,,,,,,false,""
"ODEXODEXESTRUTURASOLARGROUPCOLONIAL","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-ESTRUTURA-SOLARGROUP-COLONIAL.jpg",,,,,,,,,false,""
"ODEXODEXESTRUTURASOLARGROUPFIBROCIMENTO","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-ESTRUTURA-SOLARGROUP-FIBROCIMENTO.jpg",,,,,,,,,false,""
"ODEXODEXESTRUTURASOLARGROUPFIBROCIMENTO1","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-ESTRUTURA-SOLARGROUP-FIBROCIMENTO-1.jpg",,,,,,,,,false,""
"ODEXODEXESTRUTURASOLARGROUPMETALICO","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-ESTRUTURA-SOLARGROUP-METALICO.jpg",,,,,,,,,false,""
"ODEXODEXESTRUTURASOLARGROUPSOLO","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-ESTRUTURA-SOLARGROUP-SOLO.jpg",,,,,,,,,false,""
"ODEXODEXESTRUTURASOLARGROUPSOLO1","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-ESTRUTURA-SOLARGROUP-SOLO-1.jpg",,,,,,,,,false,""
"ODEXODEXINVCHINT10000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-10000W.jpg",,,,,,,,,false,""
"ODEXODEXINVCHINT3000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-3000W.jpg",,,,,,,,,false,""
"ODEXODEXINVCHINT5000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-5000W.jpg",,,,,,,,,false,""
"ODEXODEXINVCHINT8000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-8000W.jpg",,,,,,,,,false,""
"ODEXODEXINVDEYE1200W","DEYE","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-DEYE-1200W.jpg",,,,,,,,,false,""
"ODEXODEXINVDEYE2400W","DEYE","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-DEYE-2400W.jpg",,,,,,,,,false,""
"ODEXODEXINVDEYE5000W","DEYE","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-DEYE-5000W.jpg",,,,,,,,,false,""
"ODEXODEXINVDEYE6000W","DEYE","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-DEYE-6000W.jpg",,,,,,,,,false,""
"ODEXODEXINVDEYE8000W","DEYE","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-DEYE-8000W.jpg",,,,,,,,,false,""
"ODEXODEXINVDEYE800W","DEYE","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-DEYE-800W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT100000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-100000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT10000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-10000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT10000W1","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-10000W-1.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT125000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-125000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT15000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-15000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT20000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-20000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT25000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-25000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT3000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT3000W1","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3000W-1.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT3300W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3300W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT4000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-4000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT50000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-50000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT5000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-5000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT6000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-6000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT6000W1","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-6000W-1.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT75000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-75000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT8000W","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-8000W.jpg",,,,,,,,,false,""
"ODEXODEXINVGROWATT8000W1","GROWATT","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-8000W-1.jpg",,,,,,,,,false,""
"ODEXODEXINVSAJ10000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-10000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSAJ12000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-12000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSAJ15000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-15000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSAJ17000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-17000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSAJ20000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-20000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSAJ25000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-25000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSAJ3000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-3000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSAJ4200W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-4200W.jpg",,,,,,,,,false,""
"ODEXODEXINVSAJ5000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-5000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSAJ6000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-6000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSAJ8000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-8000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSOFAR3300W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOFAR-3300W.jpg",,,,,,,,,false,""
"ODEXODEXINVSOFAR5000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOFAR-5000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSOFAR6000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOFAR-6000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSOLAX10000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOLAX-10000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSOLAX5000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOLAX-5000W.jpg",,,,,,,,,false,""
"ODEXODEXINVSOLAX8000W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOLAX-8000W.jpg",,,,,,,,,false,""
"ODEXODEXPAINELASTRONERGY600W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-PAINEL-ASTRONERGY-600W.jpg",,,,,,,,,false,""
"ODEXODEXPAINELJINKO610W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-PAINEL-JINKO-610W.jpg",,,,,,,,,false,""
"ODEXODEXPAINELJINKO615W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-PAINEL-JINKO-615W.jpg",,,,,,,,,false,""
"ODEXODEXPAINELODEX585W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-PAINEL-ODEX-585W.jpg",,,,,,,,,false,""
"ODEXODEXPAINELODEX600W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-PAINEL-ODEX-600W.jpg",,,,,,,,,false,""
"ODEXODEXPAINELODEX610W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-PAINEL-ODEX-610W.jpg",,,,,,,,,false,""
"ODEXODEXPAINELODEX660W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-PAINEL-ODEX-660W.jpg",,,,,,,,,false,""
"ODEXODEXPAINELODEX700W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-PAINEL-ODEX-700W.jpg",,,,,,,,,false,""
"ODEXODEXPAINELTSUN560W","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-PAINEL-TSUN-560W.jpg",,,,,,,,,false,""
"SKU112369117457314169194004","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_112369_1-17457314169194004.jpeg",,,,,,,,,false,""
"SKU13572013572017458937387875142","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_135720_135720-17458937387875142.jpeg",,,,,,,,,false,""
"SKU14576314576317456925994814488","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_145763_145763-17456925994814488.jpeg",,,,,,,,,false,""
"SKU152147152147117507708324918071","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_152147_152147-1-17507708324918071.jpeg",,,,,,,,,false,""
"SKU165471165471117460424443329247","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_165471_165471-1-17460424443329247.jpeg",,,,,,,,,false,""
"SKU19257519257517460421976229660","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_192575_192575-17460421976229660.jpeg",,,,,,,,,false,""
"SKU19257619257617458855660881319","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_192576_192576-17458855660881319.jpeg",,,,,,,,,false,""
"SKU19402319402317460422066042496","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_194023_194023-17460422066042496.jpeg",,,,,,,,,false,""
"SKU24676124676117460392268529534","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_246761_246761-17460392268529534.jpeg",,,,,,,,,false,""
"SKU24676224676217460422357569937","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_246762_246762-17460422357569937.jpeg",,,,,,,,,false,""
"SKU24676324676317460422564036824","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_246763_246763-17460422564036824.jpeg",,,,,,,,,false,""
"SKU24676424676417458511580915488","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_246764_246764-17458511580915488.jpeg",,,,,,,,,false,""
"SKU24676524676517457436108364088","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_246765_246765-17457436108364088.jpeg",,,,,,,,,false,""
"SKU24676824676817459237636241276","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_246768_246768-17459237636241276.jpeg",,,,,,,,,false,""
"SKU24677624677617460419822698100","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_246776_246776-17460419822698100.jpeg",,,,,,,,,false,""
"SKU25851625851617459085227243203","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_258516_258516-17459085227243203.jpeg",,,,,,,,,false,""
"SKU26727726727717458727569694572","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_267277_267277-17458727569694572.jpeg",,,,,,,,,false,""
"SKU27695427695417460390182534484","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_276954_276954-17460390182534484.jpeg",,,,,,,,,false,""
