sku,title,manufacturer,category,price_brl,list_price_brl,cost_price_brl,supplier,model,power_w,source_file
"NEO-KIT-000KWP-GENERI-2268","Kit Solar Off-Grid 24.0kWp - Dah + 100Ah","N/A","N/A",12731.46,,,"NeoSolar","",,"neosolar-kits-with-skus.json"
"NEO-KIT-000KWP-GENERI-2348","Kit Solar Off-Grid 24.0kWp - Dah + 100Ah","N/A","N/A",12731.46,,,"NeoSolar","",,"neosolar-kits-with-skus.json"
"NEO-KIT-000KWP-GENERI-2268","Kit Solar Off-Grid 24.0kWp - Dah + 100Ah","N/A","N/A",12731.46,,,"NeoSolar","",,"neosolar-kits-with-images.json"
"NEO-KIT-000KWP-GENERI-2348","Kit Solar Off-Grid 24.0kWp - Dah + 100Ah","N/A","N/A",12731.46,,,"NeoSolar","",,"neosolar-kits-with-images.json"
"NEO-KIT-000KWP-GENERI-2268","Kit Solar Off-Grid 24.0kWp - Dah + 100Ah","N/A","N/A",12731.46,,,"NeoSolar","",,"neosolar-kits-synced.json"
"NEO-KIT-000KWP-GENERI-2348","Kit Solar Off-Grid 24.0kWp - Dah + 100Ah","N/A","N/A",12731.46,,,"NeoSolar","",,"neosolar-kits-synced.json"
"NEO-27315","Kit Solar Off-Grid 24.0kWp - Dah + 100Ah","N/A","N/A",12731.46,,,"NeoSolar","",,"neosolar-kits-normalized.json"
"NEO-27315","Kit Solar Off-Grid 24.0kWp - Dah + 100Ah","N/A","N/A",12731.46,,,"NeoSolar","",,"neosolar-kits-normalized.json"
"FOTUS-KP-960kWp-Ceramico-kits","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO

Quantidade: 16

### MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE)

Quantidade: 4

[](#collapse175)

|Produto|Quantidade|
|---|---|
|SOLAR N PLUS \| 570W N-TYPE BIFACIAL DG (22,1% EF.) \| FRAME DE FIBRA DE VIDRO|16|
|MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE)|4|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| VERMELHO|2|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| PRETO|2|
|KIT FIXAÇÃO P/ MICROINVERSOR \| PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC|4|
|KIT TELHADO FIBROCIMENTO \| SOLAR GROUP \| FIXAÇÃO LATERAL \| 4 MÓDULOS (4.8M)|4|
|TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO \| SOLAR GROUP \| 2.4M \| FIXAÇÃO LATERAL|16|
|CONECTOR \| FEMEA/MACHO \| TIPO MC4|32|

![](https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/2fa5bc58-f6f0-4ec0-9589-92cdcca2c89d.webp?t=1759522237)

### KP04 - ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.) - MICROINVERSOR DEYE 2.25KW - 9,60 kWp - Cerâmico - CD ESPÍRITO SANTO","N/A","N/A",12684.63,,,"FOTUS","",,"fotus-kits-schema.json"
"FOTUS-KP-960kWp-Ceramico-kits","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO

Quantidade: 16

### MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE)

Quantidade: 4

[](#collapse175)

|Produto|Quantidade|
|---|---|
|SOLAR N PLUS \| 570W N-TYPE BIFACIAL DG (22,1% EF.) \| FRAME DE FIBRA DE VIDRO|16|
|MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE)|4|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| VERMELHO|2|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| PRETO|2|
|KIT FIXAÇÃO P/ MICROINVERSOR \| PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC|4|
|KIT TELHADO FIBROCIMENTO \| SOLAR GROUP \| FIXAÇÃO LATERAL \| 4 MÓDULOS (4.8M)|4|
|TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO \| SOLAR GROUP \| 2.4M \| FIXAÇÃO LATERAL|16|
|CONECTOR \| FEMEA/MACHO \| TIPO MC4|32|

![](https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/2fa5bc58-f6f0-4ec0-9589-92cdcca2c89d.webp?t=1759522237)

### KP04 - ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.) - MICROINVERSOR DEYE 2.25KW - 9,60 kWp - Cerâmico - CD ESPÍRITO SANTO","N/A","N/A",12684.63,,,"FOTUS","",,"fotus-kits-extracted.json"
"NEO-KIT-000KWP-GENERI-158","Kit Solar 6.0kWp - Dah + 7,5Kw","N/A","N/A",12665.67,,,"NeoSolar","",,"neosolar-kits-with-skus.json"
"NEO-KIT-000KWP-GENERI-158","Kit Solar 6.0kWp - Dah + 7,5Kw","N/A","N/A",12665.67,,,"NeoSolar","",,"neosolar-kits-with-images.json"
"NEO-KIT-000KWP-GENERI-158","Kit Solar 6.0kWp - Dah + 7,5Kw","N/A","N/A",12665.67,,,"NeoSolar","",,"neosolar-kits-synced.json"
"NEO-27071","Kit Solar 6.0kWp - Dah + 7,5Kw","N/A","N/A",12665.67,,,"NeoSolar","",,"neosolar-kits-normalized.json"
"NEO-KIT-000KWP-GENERI-1230","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12581.97,,,"NeoSolar","",,"neosolar-kits-with-skus.json"
"NEO-KIT-000KWP-GENERI-1948","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12581.97,,,"NeoSolar","",,"neosolar-kits-with-skus.json"
"NEO-KIT-000KWP-GENERI-1230","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12581.97,,,"NeoSolar","",,"neosolar-kits-with-images.json"
"NEO-KIT-000KWP-GENERI-1948","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12581.97,,,"NeoSolar","",,"neosolar-kits-with-images.json"
"NEO-KIT-000KWP-GENERI-1230","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12581.97,,,"NeoSolar","",,"neosolar-kits-synced.json"
"NEO-KIT-000KWP-GENERI-1948","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12581.97,,,"NeoSolar","",,"neosolar-kits-synced.json"
"NEO-27019","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12581.97,,,"NeoSolar","",,"neosolar-kits-normalized.json"
"NEO-27019","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12581.97,,,"NeoSolar","",,"neosolar-kits-normalized.json"
"FOTUS-KP-1026kWp-Fibrocimento-kits","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO

Quantidade: 22

### INVERSOR SOFAR 9KW (TLM-G3) MONOFÁSICO 220V (3 MPPT) C/ AFCI

Quantidade: 1

[](#collapse179)

|Produto|Quantidade|
|---|---|
|SOLAR N PLUS \| 570W N-TYPE BIFACIAL DG (22,1% EF.) \| FRAME DE FIBRA DE VIDRO|22|
|INVERSOR SOFAR 9KW (TLM-G3) MONOFÁSICO 220V (3 MPPT) C/ AFCI|1|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| VERMELHO|2|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| PRETO|2|
|KIT TELHADO MINITRILHO \| SOLAR GROUP \| 4 MÓDULOS|6|
|TRILHO ALUMÍNIO P/ TELHADO METÁLICO MINITRILHO \| SOLAR GROUP \| 0.5M|60|
|CONECTOR \| FEMEA/MACHO \| TIPO MC4|6|

![](https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/eba9504e-945b-4071-a43f-3808184d1e9d.webp?t=1758137820)

### KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR GOODWE GW6KW (DNS-G40) MONOFASICO 220V (2 MPPT) c/ AFCI - 10,26 kWp - Fibrocimento - CD ESPÍRITO SANTO","N/A","N/A",12575.5,,,"FOTUS","",,"fotus-kits-schema.json"
"FOTUS-KP-1026kWp-Fibrocimento-kits","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO

Quantidade: 22

### INVERSOR SOFAR 9KW (TLM-G3) MONOFÁSICO 220V (3 MPPT) C/ AFCI

Quantidade: 1

[](#collapse179)

|Produto|Quantidade|
|---|---|
|SOLAR N PLUS \| 570W N-TYPE BIFACIAL DG (22,1% EF.) \| FRAME DE FIBRA DE VIDRO|22|
|INVERSOR SOFAR 9KW (TLM-G3) MONOFÁSICO 220V (3 MPPT) C/ AFCI|1|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| VERMELHO|2|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| PRETO|2|
|KIT TELHADO MINITRILHO \| SOLAR GROUP \| 4 MÓDULOS|6|
|TRILHO ALUMÍNIO P/ TELHADO METÁLICO MINITRILHO \| SOLAR GROUP \| 0.5M|60|
|CONECTOR \| FEMEA/MACHO \| TIPO MC4|6|

![](https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/eba9504e-945b-4071-a43f-3808184d1e9d.webp?t=1758137820)

### KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR GOODWE GW6KW (DNS-G40) MONOFASICO 220V (2 MPPT) c/ AFCI - 10,26 kWp - Fibrocimento - CD ESPÍRITO SANTO","N/A","N/A",12575.5,,,"FOTUS","",,"fotus-kits-extracted.json"
"FOTUS-KP-911kWp-Fibrocimento-kits","SOLAR N PLUS | 600W N-TYPE BIFACIAL DG (21,9% EF.) | 78 CELLS | FRAME DE FIBRA DE VIDRO

Quantidade: 16

### MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE)

Quantidade: 4

[](#collapse174)

|Produto|Quantidade|
|---|---|
|SOLAR N PLUS \| 600W N-TYPE BIFACIAL DG (21,9% EF.) \| 78 CELLS \| FRAME DE FIBRA DE VIDRO|16|
|MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE)|4|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| VERMELHO|2|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| PRETO|2|
|KIT FIXAÇÃO P/ MICROINVERSOR \| CCM|4|
|KIT TELHADO MINITRILHO ALTO 10cm \| CCM \| 4 MÓDULOS|4|
|CONECTOR \| FEMEA/MACHO \| TIPO MC4|32|

![](https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/a4a1656b-9946-4e84-8c8d-3559a53bd953.webp?t=1758218574)

### KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS2250W - 9,12 kWp - Fibrocimento - CD ESPÍRITO SANTO","N/A","N/A",12569.19,,,"FOTUS","",,"fotus-kits-schema.json"
"FOTUS-KP-911kWp-Fibrocimento-kits","SOLAR N PLUS | 600W N-TYPE BIFACIAL DG (21,9% EF.) | 78 CELLS | FRAME DE FIBRA DE VIDRO

Quantidade: 16

### MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE)

Quantidade: 4

[](#collapse174)

|Produto|Quantidade|
|---|---|
|SOLAR N PLUS \| 600W N-TYPE BIFACIAL DG (21,9% EF.) \| 78 CELLS \| FRAME DE FIBRA DE VIDRO|16|
|MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE)|4|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| VERMELHO|2|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| PRETO|2|
|KIT FIXAÇÃO P/ MICROINVERSOR \| CCM|4|
|KIT TELHADO MINITRILHO ALTO 10cm \| CCM \| 4 MÓDULOS|4|
|CONECTOR \| FEMEA/MACHO \| TIPO MC4|32|

![](https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/a4a1656b-9946-4e84-8c8d-3559a53bd953.webp?t=1758218574)

### KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS2250W - 9,12 kWp - Fibrocimento - CD ESPÍRITO SANTO","N/A","N/A",12569.19,,,"FOTUS","",,"fotus-kits-extracted.json"
"FOTUS-KP-960kWp-MiniTrilho-kits","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO

Quantidade: 18

### INVERSOR GOODWE GW6KW (DNS-G40) MONOFASICO 220V (2 MPPT) c/ AFCI

Quantidade: 1

[](#collapse173)

|Produto|Quantidade|
|---|---|
|SOLAR N PLUS \| 570W N-TYPE BIFACIAL DG (22,1% EF.) \| FRAME DE FIBRA DE VIDRO|18|
|INVERSOR GOODWE GW6KW (DNS-G40) MONOFASICO 220V (2 MPPT) c/ AFCI|1|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| VERMELHO|2|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| PRETO|2|
|TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO \| CCM \| 2.40M|18|
|KIT TELHADO CERAMICO \| CCM \| 4 MÓDULOS (4.8M)|5|
|CONECTOR \| FEMEA/MACHO \| TIPO MC4|4|

![](https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/a438156b-daf9-437a-abcd-f896d5bdad27.webp?t=1751115313)

### KP02 - SOLAR N PLUS 600W N-TYPE BF DG - MICROINVERSOR TSUNESS2250W - 9,60 kWp - Mini Trilho - CD SUDESTE | PRONTA ENTREGA","N/A","N/A",12532.06,,,"FOTUS","",,"fotus-kits-schema.json"
"FOTUS-KP-960kWp-MiniTrilho-kits","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO

Quantidade: 18

### INVERSOR GOODWE GW6KW (DNS-G40) MONOFASICO 220V (2 MPPT) c/ AFCI

Quantidade: 1

[](#collapse173)

|Produto|Quantidade|
|---|---|
|SOLAR N PLUS \| 570W N-TYPE BIFACIAL DG (22,1% EF.) \| FRAME DE FIBRA DE VIDRO|18|
|INVERSOR GOODWE GW6KW (DNS-G40) MONOFASICO 220V (2 MPPT) c/ AFCI|1|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| VERMELHO|2|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| PRETO|2|
|TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO \| CCM \| 2.40M|18|
|KIT TELHADO CERAMICO \| CCM \| 4 MÓDULOS (4.8M)|5|
|CONECTOR \| FEMEA/MACHO \| TIPO MC4|4|

![](https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/a438156b-daf9-437a-abcd-f896d5bdad27.webp?t=1751115313)

### KP02 - SOLAR N PLUS 600W N-TYPE BF DG - MICROINVERSOR TSUNESS2250W - 9,60 kWp - Mini Trilho - CD SUDESTE | PRONTA ENTREGA","N/A","N/A",12532.06,,,"FOTUS","",,"fotus-kits-extracted.json"
"FOTUS-KP-1026kWp-Ceramico-kits","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)

Quantidade: 12

### MICROINVERSOR TSUNESS 3KW (TSOL-MX3000D) MONOFÁSICO 220V (3 MLPE)

Quantidade: 2

[](#collapse172)

|Produto|Quantidade|
|---|---|
|TRINA \| TIER 1 \| 710W N-TYPE BIFACIAL (22,90% EF.)|12|
|MICROINVERSOR TSUNESS 3KW (TSOL-MX3000D) MONOFÁSICO 220V (3 MLPE)|2|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| VERMELHO|1|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| PRETO|1|
|KIT FIXAÇÃO P/ MICROINVERSOR \| PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC|3|
|KIT TELHADO FIBROCIMENTO \| SOLAR GROUP \| FIXAÇÃO LATERAL \| 4 MÓDULOS (4.8M)|4|
|TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO \| SOLAR GROUP \| 2.4M \| FIXAÇÃO LATERAL|16|
|CONECTOR \| FEMEA/MACHO \| TIPO MC4|24|

![](https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/2c02b0c0-46bb-4478-a886-e403e62cfbb5.webp?t=1758137817)

### KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR GOODWE GW6KW (DNS-G40) MONOFASICO 220V (2 MPPT) c/ AFCI - 10,26 kWp - Cerâmico - CD ESPÍRITO SANTO","N/A","N/A",12511.83,,,"FOTUS","",,"fotus-kits-schema.json"
"FOTUS-KP-1026kWp-Ceramico-kits","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)

Quantidade: 12

### MICROINVERSOR TSUNESS 3KW (TSOL-MX3000D) MONOFÁSICO 220V (3 MLPE)

Quantidade: 2

[](#collapse172)

|Produto|Quantidade|
|---|---|
|TRINA \| TIER 1 \| 710W N-TYPE BIFACIAL (22,90% EF.)|12|
|MICROINVERSOR TSUNESS 3KW (TSOL-MX3000D) MONOFÁSICO 220V (3 MLPE)|2|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| VERMELHO|1|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| PRETO|1|
|KIT FIXAÇÃO P/ MICROINVERSOR \| PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC|3|
|KIT TELHADO FIBROCIMENTO \| SOLAR GROUP \| FIXAÇÃO LATERAL \| 4 MÓDULOS (4.8M)|4|
|TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO \| SOLAR GROUP \| 2.4M \| FIXAÇÃO LATERAL|16|
|CONECTOR \| FEMEA/MACHO \| TIPO MC4|24|

![](https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/2c02b0c0-46bb-4478-a886-e403e62cfbb5.webp?t=1758137817)

### KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR GOODWE GW6KW (DNS-G40) MONOFASICO 220V (2 MPPT) c/ AFCI - 10,26 kWp - Cerâmico - CD ESPÍRITO SANTO","N/A","N/A",12511.83,,,"FOTUS","",,"fotus-kits-extracted.json"
"FOTUS-KP-911kWp-Ceramico-kits","ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.)

Quantidade: 16

### MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE)

Quantidade: 4

[](#collapse168)

|Produto|Quantidade|
|---|---|
|ASTRONERGY \| TIER 1 \| 600W N-TYPE BIFACIAL (22,2% EF.)|16|
|MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE)|4|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| VERMELHO|2|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| PRETO|2|
|KIT FIXAÇÃO P/ MICROINVERSOR \| CCM|4|
|KIT TELHADO MINITRILHO ALTO 10cm \| CCM \| 4 MÓDULOS|4|
|CONECTOR \| FEMEA/MACHO \| TIPO MC4|32|

![](https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/44bd8d6c-1d54-4f82-b9a3-a4554a13aec0.webp?t=1758218572)

### KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS2250W - 9,12 kWp - Cerâmico - CD ESPÍRITO SANTO","N/A","N/A",12501.46,,,"FOTUS","",,"fotus-kits-schema.json"
"FOTUS-KP-911kWp-Ceramico-kits","ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.)

Quantidade: 16

### MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE)

Quantidade: 4

[](#collapse168)

|Produto|Quantidade|
|---|---|
|ASTRONERGY \| TIER 1 \| 600W N-TYPE BIFACIAL (22,2% EF.)|16|
|MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE)|4|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| VERMELHO|2|
|CABO SOLAR \| ROLO 25 METROS \| 4MM \| PRETO|2|
|KIT FIXAÇÃO P/ MICROINVERSOR \| CCM|4|
|KIT TELHADO MINITRILHO ALTO 10cm \| CCM \| 4 MÓDULOS|4|
|CONECTOR \| FEMEA/MACHO \| TIPO MC4|32|

![](https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/44bd8d6c-1d54-4f82-b9a3-a4554a13aec0.webp?t=1758218572)

### KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS2250W - 9,12 kWp - Cerâmico - CD ESPÍRITO SANTO","N/A","N/A",12501.46,,,"FOTUS","",,"fotus-kits-extracted.json"
"NEO-KIT-000KWP-GENERI-1225","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12395.97,,,"NeoSolar","",,"neosolar-kits-with-skus.json"
"NEO-KIT-000KWP-GENERI-1943","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12395.97,,,"NeoSolar","",,"neosolar-kits-with-skus.json"
"NEO-KIT-000KWP-GENERI-1225","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12395.97,,,"NeoSolar","",,"neosolar-kits-with-images.json"
"NEO-KIT-000KWP-GENERI-1943","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12395.97,,,"NeoSolar","",,"neosolar-kits-with-images.json"
"NEO-KIT-000KWP-GENERI-1225","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12395.97,,,"NeoSolar","",,"neosolar-kits-synced.json"
"NEO-KIT-000KWP-GENERI-1943","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12395.97,,,"NeoSolar","",,"neosolar-kits-synced.json"
"NEO-27024","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12395.97,,,"NeoSolar","",,"neosolar-kits-normalized.json"
"NEO-27024","Kit Solar 4.0kWp - Znshine + 7,5Kw","N/A","N/A",12395.97,,,"NeoSolar","",,"neosolar-kits-normalized.json"
"NEO-KIT-000KWP-GENERI-102","Kit Solar 3.0kWp - Znshine + 10,0Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-with-skus.json"
"NEO-KIT-000KWP-GENERI-758","Kit Solar 3.0kWp - Znshine + 10,0Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-with-skus.json"
"NEO-KIT-000KWP-GENERI-1162","Kit Solar 6.0kWp - Dah + 7,5Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-with-skus.json"
"NEO-KIT-000KWP-GENERI-1317","Kit Solar 3.0kWp - Znshine + 10,0Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-with-skus.json"
"NEO-KIT-000KWP-GENERI-1880","Kit Solar 6.0kWp - Dah + 7,5Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-with-skus.json"
"NEO-KIT-000KWP-GENERI-102","Kit Solar 3.0kWp - Znshine + 10,0Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-with-images.json"
"NEO-KIT-000KWP-GENERI-758","Kit Solar 3.0kWp - Znshine + 10,0Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-with-images.json"
"NEO-KIT-000KWP-GENERI-1162","Kit Solar 6.0kWp - Dah + 7,5Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-with-images.json"
"NEO-KIT-000KWP-GENERI-1317","Kit Solar 3.0kWp - Znshine + 10,0Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-with-images.json"
"NEO-KIT-000KWP-GENERI-1880","Kit Solar 6.0kWp - Dah + 7,5Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-with-images.json"
"NEO-KIT-000KWP-GENERI-102","Kit Solar 3.0kWp - Znshine + 10,0Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-synced.json"
"NEO-KIT-000KWP-GENERI-758","Kit Solar 3.0kWp - Znshine + 10,0Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-synced.json"
"NEO-KIT-000KWP-GENERI-1162","Kit Solar 6.0kWp - Dah + 7,5Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-synced.json"
"NEO-KIT-000KWP-GENERI-1317","Kit Solar 3.0kWp - Znshine + 10,0Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-synced.json"
"NEO-KIT-000KWP-GENERI-1880","Kit Solar 6.0kWp - Dah + 7,5Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-synced.json"
"NEO-27025","Kit Solar 3.0kWp - Znshine + 10,0Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-normalized.json"
"NEO-27025","Kit Solar 3.0kWp - Znshine + 10,0Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-normalized.json"
"NEO-27070","Kit Solar 6.0kWp - Dah + 7,5Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-normalized.json"
"NEO-27025","Kit Solar 3.0kWp - Znshine + 10,0Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-normalized.json"
"NEO-27070","Kit Solar 6.0kWp - Dah + 7,5Kw","N/A","N/A",12377.37,,,"NeoSolar","",,"neosolar-kits-normalized.json"
