sku,primary_image,all_images,source,score,price_brl,gross_margin_percent,weight_kg,candidate_urls
"GOODWEGW23KLVSDTBR30AFCIIMAGEPRODUCT600352","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW23KLV-SDT-BR30 - AFCI_IMAGE_PRODUCT_600352.jpg","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW23KLV-SDT-BR30 - AFCI_IMAGE_PRODUCT_600352.jpg|GOODWE-GW23KLV-SDT-BR30 - AFCI_IMAGE_PRODUCT_600352.jpg","imgs-index",100,7959.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW23KLV-SDT-BR30 - AFCI_IMAGE_PRODUCT_600352.jpg|[object Object]"
"ODEXODEXINVSAJ25000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-25000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-25000W.jpg|ODEX-ODEX-INV-SAJ-25000W.jpg","imgs-index",100,2834.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-25000W.jpg|[object Object]"
"GOODWEGW20KLVMTAFCIIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 20KLV-MT - AFCI_image.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 20KLV-MT - AFCI_image.png|GOODWE-GW 20KLV-MT - AFCI_image.png","imgs-index",100,876,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 20KLV-MT - AFCI_image.png|[object Object]"
"GOODWEGW20KETAFCIIMAGEPRODUCT600149","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-ET - AFCI_IMAGE_PRODUCT_600149.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-ET - AFCI_IMAGE_PRODUCT_600149.png|GOODWE-GW20K-ET - AFCI_IMAGE_PRODUCT_600149.png","imgs-index",100,10258.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-ET - AFCI_IMAGE_PRODUCT_600149.png|[object Object]"
"GOODWEGW20KSDT31AFCICRSDIMAGEPRODUCT600453","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-SDT-31 - AFCI C- RSD_IMAGE_PRODUCT_600453.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-SDT-31 - AFCI C- RSD_IMAGE_PRODUCT_600453.png|GOODWE-GW20K-SDT-31 - AFCI C- RSD_IMAGE_PRODUCT_600453.png","imgs-index",100,11024,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-SDT-31 - AFCI C- RSD_IMAGE_PRODUCT_600453.png|[object Object]"
"ODEXODEXINVSAJ20000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-20000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-20000W.jpg|ODEX-ODEX-INV-SAJ-20000W.jpg","imgs-index",100,10517.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-20000W.jpg|[object Object]"
"GOODWEGW17KLVSDTC30AFCIIMAGEPRODUCT600275","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW17KLV-SDT-C30 - AFCI_IMAGE_PRODUCT_600275.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW17KLV-SDT-C30 - AFCI_IMAGE_PRODUCT_600275.png|GOODWE-GW17KLV-SDT-C30 - AFCI_IMAGE_PRODUCT_600275.png","imgs-index",100,8456.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW17KLV-SDT-C30 - AFCI_IMAGE_PRODUCT_600275.png|[object Object]"
"GROWATTMAC36KTL3XLAFCIIMAGEPRODUCT600303","https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAC 36KTL3-XL - AFCI_IMAGE_PRODUCT_600303.png","https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAC 36KTL3-XL - AFCI_IMAGE_PRODUCT_600303.png|GROWATT-MAC 36KTL3-XL - AFCI_IMAGE_PRODUCT_600303.png","imgs-index",100,6072.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAC 36KTL3-XL - AFCI_IMAGE_PRODUCT_600303.png|[object Object]"
"GROWATTMAX50KTL3XL2AFCIIMAGEPRODUCT600305","https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAX 50KTL3-XL2 - AFCI_IMAGE_PRODUCT_600305.png","https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAX 50KTL3-XL2 - AFCI_IMAGE_PRODUCT_600305.png|GROWATT-MAX 50KTL3-XL2 - AFCI_IMAGE_PRODUCT_600305.png","imgs-index",100,9858.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAX 50KTL3-XL2 - AFCI_IMAGE_PRODUCT_600305.png|[object Object]"
"GROWATTMAX50KTL3XL2IMAGE","https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAX 50KTL3-XL2_image.webp","https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAX 50KTL3-XL2_image.webp|GROWATT-MAX 50KTL3-XL2_image.webp","imgs-index",100,7954.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAX 50KTL3-XL2_image.webp|[object Object]"
"GROWATTMAX60KTL3XL2IMAGE","https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAX60KTL3-XL 2_image.webp","https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAX60KTL3-XL 2_image.webp|GROWATT-MAX60KTL3-XL 2_image.webp","imgs-index",100,6099.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/GROWATT-MAX60KTL3-XL 2_image.webp|[object Object]"
"GROWATTMID20KTL3XL2AFCIIMAGEPRODUCT600308","https://cdn.yellosolarhub.com/products/inversores/GROWATT-MID 20KTL3 XL2 - AFCI_IMAGE_PRODUCT_600308.png","https://cdn.yellosolarhub.com/products/inversores/GROWATT-MID 20KTL3 XL2 - AFCI_IMAGE_PRODUCT_600308.png|GROWATT-MID 20KTL3 XL2 - AFCI_IMAGE_PRODUCT_600308.png","imgs-index",100,788.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/GROWATT-MID 20KTL3 XL2 - AFCI_IMAGE_PRODUCT_600308.png|[object Object]"
"GROWATTMID50KTL3X2AFCIIMAGEPRODUCT600314","https://cdn.yellosolarhub.com/products/inversores/GROWATT-MID 50KTL3-X2 - AFCI_IMAGE_PRODUCT_600314.png","https://cdn.yellosolarhub.com/products/inversores/GROWATT-MID 50KTL3-X2 - AFCI_IMAGE_PRODUCT_600314.png|GROWATT-MID 50KTL3-X2 - AFCI_IMAGE_PRODUCT_600314.png","imgs-index",100,481.49,20,0,"https://cdn.yellosolarhub.com/products/inversores/GROWATT-MID 50KTL3-X2 - AFCI_IMAGE_PRODUCT_600314.png|[object Object]"
"ODEXODEXINVGROWATT100000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-100000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-100000W.jpg|ODEX-ODEX-INV-GROWATT-100000W.jpg","imgs-index",100,1906.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-100000W.jpg|[object Object]"
"ODEXODEXINVGROWATT10000W1","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-10000W-1.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-10000W-1.jpg|ODEX-ODEX-INV-GROWATT-10000W-1.jpg","imgs-index",100,8460.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-10000W-1.jpg|[object Object]"
"ODEXODEXINVGROWATT10000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-10000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-10000W.jpg|ODEX-ODEX-INV-GROWATT-10000W.jpg","imgs-index",100,7470.49,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-10000W.jpg|[object Object]"
"ODEXODEXINVGROWATT125000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-125000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-125000W.jpg|ODEX-ODEX-INV-GROWATT-125000W.jpg","imgs-index",100,10790.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-125000W.jpg|[object Object]"
"ODEXODEXINVGROWATT15000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-15000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-15000W.jpg|ODEX-ODEX-INV-GROWATT-15000W.jpg","imgs-index",100,10069.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-15000W.jpg|[object Object]"
"ODEXODEXINVGROWATT20000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-20000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-20000W.jpg|ODEX-ODEX-INV-GROWATT-20000W.jpg","imgs-index",100,1163,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-20000W.jpg|[object Object]"
"ODEXODEXINVGROWATT25000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-25000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-25000W.jpg|ODEX-ODEX-INV-GROWATT-25000W.jpg","imgs-index",100,12240.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-25000W.jpg|[object Object]"
"ODEXODEXINVGROWATT3000W1","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3000W-1.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3000W-1.jpg|ODEX-ODEX-INV-GROWATT-3000W-1.jpg","imgs-index",100,4339.49,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3000W-1.jpg|[object Object]"
"ODEXODEXINVGROWATT3000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3000W.jpg|ODEX-ODEX-INV-GROWATT-3000W.jpg","imgs-index",100,8399.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3000W.jpg|[object Object]"
"ODEXODEXINVGROWATT3300W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3300W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3300W.jpg|ODEX-ODEX-INV-GROWATT-3300W.jpg","imgs-index",100,1540.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-3300W.jpg|[object Object]"
"ODEXODEXINVGROWATT4000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-4000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-4000W.jpg|ODEX-ODEX-INV-GROWATT-4000W.jpg","imgs-index",100,9312.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-4000W.jpg|[object Object]"
"ODEXODEXINVGROWATT50000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-50000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-50000W.jpg|ODEX-ODEX-INV-GROWATT-50000W.jpg","imgs-index",100,9512,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-50000W.jpg|[object Object]"
"ODEXODEXINVGROWATT5000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-5000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-5000W.jpg|ODEX-ODEX-INV-GROWATT-5000W.jpg","imgs-index",100,6448.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-5000W.jpg|[object Object]"
"ODEXODEXINVGROWATT6000W1","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-6000W-1.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-6000W-1.jpg|ODEX-ODEX-INV-GROWATT-6000W-1.jpg","imgs-index",100,582.49,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-6000W-1.jpg|[object Object]"
"ODEXODEXINVGROWATT6000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-6000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-6000W.jpg|ODEX-ODEX-INV-GROWATT-6000W.jpg","imgs-index",100,8763.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-6000W.jpg|[object Object]"
"ODEXODEXINVGROWATT75000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-75000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-75000W.jpg|ODEX-ODEX-INV-GROWATT-75000W.jpg","imgs-index",100,7803.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-75000W.jpg|[object Object]"
"ODEXODEXINVGROWATT8000W1","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-8000W-1.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-8000W-1.jpg|ODEX-ODEX-INV-GROWATT-8000W-1.jpg","imgs-index",100,3214.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-8000W-1.jpg|[object Object]"
"ODEXODEXINVGROWATT8000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-8000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-8000W.jpg|ODEX-ODEX-INV-GROWATT-8000W.jpg","imgs-index",100,11871.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-8000W.jpg|[object Object]"
"ODEXODEXINVSAJ17000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-17000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-17000W.jpg|ODEX-ODEX-INV-SAJ-17000W.jpg","imgs-index",100,2042.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-17000W.jpg|[object Object]"
"GOODWEGW15KLVMTIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 15KLV-MT_image.jpeg","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 15KLV-MT_image.jpeg|GOODWE-GW 15KLV-MT_image.jpeg","imgs-index",100,11668,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 15KLV-MT_image.jpeg|[object Object]"
"GOODWEGW15KETAFCIIMAGEPRODUCT600348","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW15K-ET - AFCI_IMAGE_PRODUCT_600348.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW15K-ET - AFCI_IMAGE_PRODUCT_600348.png|GOODWE-GW15K-ET - AFCI_IMAGE_PRODUCT_600348.png","imgs-index",100,5903,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW15K-ET - AFCI_IMAGE_PRODUCT_600348.png|[object Object]"
"ODEXODEXINVSAJ15000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-15000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-15000W.jpg|ODEX-ODEX-INV-SAJ-15000W.jpg","imgs-index",100,1729.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-15000W.jpg|[object Object]"
"GOODWEGW12KLVMTIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 12KLV-MT_image.jpg","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 12KLV-MT_image.jpg|GOODWE-GW 12KLV-MT_image.jpg","imgs-index",100,11356.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 12KLV-MT_image.jpg|[object Object]"
"GOODWEGW12KLVSDTC30AFCIIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 12KLV-SDT-C30 - AFCI_image.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 12KLV-SDT-C30 - AFCI_image.png|GOODWE-GW 12KLV-SDT-C30 - AFCI_image.png","imgs-index",100,4640,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 12KLV-SDT-C30 - AFCI_image.png|[object Object]"
"GOODWEGW12KLETAFCIIMAGEPRODUCT600363","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW12KL-ET - AFCI_IMAGE_PRODUCT_600363.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW12KL-ET - AFCI_IMAGE_PRODUCT_600363.png|GOODWE-GW12KL-ET - AFCI_IMAGE_PRODUCT_600363.png","imgs-index",100,3372.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW12KL-ET - AFCI_IMAGE_PRODUCT_600363.png|[object Object]"
"GOODWEGW12KLVSDTC31AFCIIMAGEPRODUCT600400","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW12KLV-SDT-C31 - AFCI_IMAGE_PRODUCT_600400.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW12KLV-SDT-C31 - AFCI_IMAGE_PRODUCT_600400.png|GOODWE-GW12KLV-SDT-C31 - AFCI_IMAGE_PRODUCT_600400.png","imgs-index",100,6857.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW12KLV-SDT-C31 - AFCI_IMAGE_PRODUCT_600400.png|[object Object]"
"ODEXODEXINVCHINT10000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-10000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-10000W.jpg|ODEX-ODEX-INV-CHINT-10000W.jpg","imgs-index",100,6400,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-10000W.jpg|[object Object]"
"ODEXODEXINVSOLAX10000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOLAX-10000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOLAX-10000W.jpg|ODEX-ODEX-INV-SOLAX-10000W.jpg","imgs-index",100,11082.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOLAX-10000W.jpg|[object Object]"
"ODEXODEXINVSAJ12000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-12000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-12000W.jpg|ODEX-ODEX-INV-SAJ-12000W.jpg","imgs-index",100,4726.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-12000W.jpg|[object Object]"
"GOODWEGW10KMS3020AAFCIIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 10K-MS-30 (20A) - AFCI_image.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 10K-MS-30 (20A) - AFCI_image.png|GOODWE-GW 10K-MS-30 (20A) - AFCI_image.png","imgs-index",100,10566.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 10K-MS-30 (20A) - AFCI_image.png|[object Object]"
"GOODWEGW10KBTIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW10K-BT_image.webp","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW10K-BT_image.webp|GOODWE-GW10K-BT_image.webp","imgs-index",100,5341,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW10K-BT_image.webp|[object Object]"
"GOODWEGW10KMSG40AFCICRSDIMAGEPRODUCT600398","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW10K-MS-G40 - AFCI C- RSD_IMAGE_PRODUCT_600398.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW10K-MS-G40 - AFCI C- RSD_IMAGE_PRODUCT_600398.png|GOODWE-GW10K-MS-G40 - AFCI C- RSD_IMAGE_PRODUCT_600398.png","imgs-index",100,12020,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW10K-MS-G40 - AFCI C- RSD_IMAGE_PRODUCT_600398.png|[object Object]"
"GOODWEGW10KMSG40AFCIIMAGEPRODUCT600463","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW10K-MS-G40 - AFCI_IMAGE_PRODUCT_600463.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW10K-MS-G40 - AFCI_IMAGE_PRODUCT_600463.png|GOODWE-GW10K-MS-G40 - AFCI_IMAGE_PRODUCT_600463.png","imgs-index",100,10249,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW10K-MS-G40 - AFCI_IMAGE_PRODUCT_600463.png|[object Object]"
"ODEXODEXINVCHINT8000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-8000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-8000W.jpg|ODEX-ODEX-INV-CHINT-8000W.jpg","imgs-index",100,10001,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-8000W.jpg|[object Object]"
"ODEXODEXINVSOLAX8000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOLAX-8000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOLAX-8000W.jpg|ODEX-ODEX-INV-SOLAX-8000W.jpg","imgs-index",100,4134.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOLAX-8000W.jpg|[object Object]"
"ODEXODEXINVSAJ10000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-10000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-10000W.jpg|ODEX-ODEX-INV-SAJ-10000W.jpg","imgs-index",100,10834.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-10000W.jpg|[object Object]"
"DEYESUN8KGIMAGE","https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-8K-G_image.jpg","https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-8K-G_image.jpg|DEYE-SUN-8K-G_image.jpg","imgs-index",100,9578.49,20,0,"https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-8K-G_image.jpg|[object Object]"
"ODEXODEXINVDEYE8000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-DEYE-8000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-DEYE-8000W.jpg|ODEX-ODEX-INV-DEYE-8000W.jpg","imgs-index",100,2460.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-DEYE-8000W.jpg|[object Object]"
"ODEXODEXINVSAJ8000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-8000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-8000W.jpg|ODEX-ODEX-INV-SAJ-8000W.jpg","imgs-index",100,1412,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-8000W.jpg|[object Object]"
"ODEXODEXINVCHINT5000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-5000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-5000W.jpg|ODEX-ODEX-INV-CHINT-5000W.jpg","imgs-index",100,872.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-CHINT-5000W.jpg|[object Object]"
"ODEXODEXINVSOLAX5000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOLAX-5000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOLAX-5000W.jpg|ODEX-ODEX-INV-SOLAX-5000W.jpg","imgs-index",100,8634.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOLAX-5000W.jpg|[object Object]"
"ODEXODEXINVSOFAR6000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOFAR-6000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOFAR-6000W.jpg|ODEX-ODEX-INV-SOFAR-6000W.jpg","imgs-index",100,11277,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOFAR-6000W.jpg|[object Object]"
"ODEXODEXINVDEYE6000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-DEYE-6000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-DEYE-6000W.jpg|ODEX-ODEX-INV-DEYE-6000W.jpg","imgs-index",100,6909.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-DEYE-6000W.jpg|[object Object]"
"ODEXODEXINVSAJ6000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-6000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-6000W.jpg|ODEX-ODEX-INV-SAJ-6000W.jpg","imgs-index",100,731.49,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-6000W.jpg|[object Object]"
"ODEXODEXINVSOFAR5000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOFAR-5000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOFAR-5000W.jpg|ODEX-ODEX-INV-SOFAR-5000W.jpg","imgs-index",100,3887,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SOFAR-5000W.jpg|[object Object]"
"SOFAR5KTLMG3AFCIIMAGEPRODUCT600369","https://cdn.yellosolarhub.com/products/inversores/SOFAR-5KTLM-G3 - AFCI_IMAGE_PRODUCT_600369.png","https://cdn.yellosolarhub.com/products/inversores/SOFAR-5KTLM-G3 - AFCI_IMAGE_PRODUCT_600369.png|SOFAR-5KTLM-G3 - AFCI_IMAGE_PRODUCT_600369.png","imgs-index",100,852.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/SOFAR-5KTLM-G3 - AFCI_IMAGE_PRODUCT_600369.png|[object Object]"
